,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
7167,CSPP1,False,Neurons,Ectoderm,True,0.0,0.0263902,True,0.0532741,0.0153909,9606,Brain,0.018
7168,CHD6,False,Neurons,Ectoderm,True,0.0,0.0267044,True,0.305216,0.0307818,9606,Brain,0.044
7169,ZNF445,False,Neurons,Ectoderm,False,,,True,,,9606,Brain,0.02
7170,ZCCHC7,False,Neurons,Ectoderm,True,0.0,0.0345586,True,0.0,0.0,9606,Brain,0.034
7171,GPATCH8,False,Neurons,Ectoderm,True,0.0,0.00942507,True,0.298557,0.0433806,9606,Brain,0.048
7172,PPP1R14C,False,Neurons,Ectoderm,True,0.0,0.00596921,True,0.0588235,0.0299646,9606,Brain,0.026
7173,PPP1R14C,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00595238,True,0.2,0.0313083,9606,Olfactory system,0.026
7174,PPP1R14C,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00597672,True,0.598485,0.0267909,9606,Lungs,0.026
7175,P62838,False,Neurons,Ectoderm,False,,,True,,,10090,Brain,0.014
7176,CCDC28B,False,Neurons,Ectoderm,True,0.222222,0.018536,True,0.0332963,0.0195451,9606,Brain,0.02
7177,CCDC28B,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0191103,True,0.5,0.019415,9606,Olfactory system,0.02
7178,KCNK1,False,Neurons,Ectoderm,True,0.0,0.027961,True,0.0765816,0.0445383,9606,Brain,0.042
7179,GPR162,False,Neurons,Ectoderm,True,0.0,0.000314169,True,0.231964,0.011441,9606,Brain,0.019
7180,TMEM191C,False,Neurons,Ectoderm,True,0.0,0.0201068,True,0.0,0.0,9606,Brain,0.031
7181,SLC6A17,False,Neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.023
7182,DNER,False,Neurons,Ectoderm,True,1.0,0.0153943,True,0.45616,0.0297603,9606,Brain,0.046
7183,DNER,False,Retinal ganglion cells,Ectoderm,True,1.0,0.0178627,True,0.978261,0.0516764,9606,Brain,0.046
7184,PPP1R9A,False,Neurons,Ectoderm,True,0.222222,0.00439837,True,0.469478,0.0283302,9606,Brain,0.044
7185,ATP6V1H,False,Neurons,Ectoderm,True,0.444444,0.0282752,True,0.119867,0.0262871,9606,Brain,0.031
7186,HPCA,False,Neurons,Ectoderm,True,0.333333,0.00251335,True,0.149834,0.00967039,9606,Brain,0.015
7187,HPCA,False,Retinal ganglion cells,Ectoderm,True,0.0,0.0034472,True,0.934783,0.0150589,9606,Brain,0.015
7188,CPNE6,False,Neurons,Ectoderm,True,0.0,0.0,True,0.0732519,0.00292836,9606,Brain,0.006
7189,RIMS3,False,Neurons,Ectoderm,True,0.111111,0.0,True,0.0,0.0,9606,Brain,0.008
7190,OGFOD1,False,Neurons,Ectoderm,True,0.0,0.00973924,True,0.0743618,0.000749115,9606,Brain,0.006
7191,DTD1,False,Neurons,Ectoderm,True,0.222222,0.105247,True,0.306326,0.0313266,9606,Brain,0.062
7192,PRMT2,False,Neurons,Ectoderm,True,0.333333,0.113729,True,0.236404,0.0224734,9606,Brain,0.052
7193,AVP,True,Neurons,Ectoderm,True,0.0,0.0103676,True,0.0443951,0.000476709,9606,Brain,0.004
7194,NECAB2,True,Neurons,Ectoderm,True,0.111111,0.00188501,True,0.108768,0.00749115,9606,Brain,0.011
7195,CACNB3,False,Retinal ganglion cells,Ectoderm,True,1.0,0.00156691,True,0.913043,0.0369393,9606,Brain,0.032
7196,CACNB3,False,Neurons,Ectoderm,True,0.111111,0.00157085,True,0.119867,0.0345955,9606,Brain,0.032
7197,CACNB3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0018797,True,0.433333,0.0387657,9606,Olfactory system,0.032
7198,NWD2,False,Neurons,Ectoderm,True,0.0,0.0,True,0.0288568,0.00211114,9606,Brain,0.003
7199,TESC,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0780075,True,0.0,0.0,9606,Olfactory system,0.032
7200,TESC,False,Neurons,Ectoderm,True,0.0,0.0782281,True,0.0,0.0,9606,Brain,0.032
7201,NECAB3,False,Neurons,Ectoderm,True,0.0,0.0160226,True,0.0133185,0.00143013,9606,Brain,0.005
7202,DGKB,False,Neurons,Ectoderm,True,0.0,0.0,True,0.154273,0.00388178,9606,Brain,0.01
7203,CACNB4,False,Neurons,Ectoderm,True,0.222222,0.000314169,True,0.163152,0.0126668,9606,Brain,0.017
7204,CTTNBP2,False,Neurons,Ectoderm,True,0.0,0.00628338,True,0.0665927,0.0370471,9606,Brain,0.032
7205,PCP4,True,Neurons,Ectoderm,True,0.333333,0.018536,True,0.529412,0.0704849,9606,Brain,0.083
7206,PCP4,True,Pyramidal cells,Ectoderm,True,0.0,0.0194236,True,1.0,0.0969584,9606,Brain,0.083
7207,PCP4,True,Purkinje neurons,Ectoderm,True,0.0,0.0194236,True,0.731707,0.0953423,9606,Brain,0.083
7208,BEX2,True,Neurons,Ectoderm,True,1.0,0.0807414,True,0.90455,0.337102,9606,Brain,0.311
7209,BEX1,True,Neurons,Ectoderm,True,1.0,0.0983349,True,0.583796,0.158131,9606,Brain,0.17
7210,NDN,True,Neurons,Ectoderm,True,0.222222,0.083569,True,0.739179,0.241011,9606,Brain,0.233
7211,CAMK2N1,True,Neurons,Ectoderm,True,0.666667,0.0420986,True,0.574917,0.0958186,9606,Brain,0.108
7212,PNISR,True,Neurons,Ectoderm,True,0.666667,0.5765,True,0.893452,0.526764,9606,Brain,0.553
7213,Q8BV32,True,Neurons,Ectoderm,True,0.0,0.00628338,True,0.0,0.0,10090,Brain,0.111
7214,Q4G0K9,True,Neurons,Ectoderm,True,0.0,0.00628338,True,0.0,0.0,10090,Brain,0.111
7215,STMN2,True,Neurons,Ectoderm,True,0.666667,0.0490104,True,0.0,0.0,9606,Brain,0.209
7216,PTK2B,True,Neurons,Ectoderm,True,0.0,0.00157085,True,0.0943396,0.0115091,9606,Brain,0.014
7217,GNG2,True,Neurons,Ectoderm,True,0.111111,0.0333019,True,0.281909,0.163716,9606,Brain,0.142
7218,VSNL1,True,Neurons,Ectoderm,True,0.777778,0.00534087,True,0.0,0.0,9606,Brain,0.049
7219,CACNA2D1,True,Neurons,Ectoderm,True,0.111111,0.0103676,True,0.26859,0.0330291,9606,Brain,0.039
7220,SGIP1,True,Neurons,Ectoderm,True,0.222222,0.00125668,True,0.0,0.0,9606,Brain,0.047
7221,ATP6V0A1,True,Neurons,Ectoderm,True,0.666667,0.00282752,True,0.54162,0.0285345,9606,Brain,0.047
7222,MYO5A,True,Neurons,Ectoderm,True,0.666667,0.00219918,True,0.429523,0.0316671,9606,Brain,0.045
7223,PRUNE2,True,Neurons,Ectoderm,True,0.0,0.00722589,True,0.315205,0.0234269,9606,Brain,0.033
7224,PRUNE2,False,Trigeminal neurons,Ectoderm,True,0.0,0.00720551,True,0.988636,0.03491,9606,Brain,0.033
7225,ELAVL3,True,Neurons,Ectoderm,True,0.666667,0.0179076,True,0.793563,0.260147,9606,Brain,0.235
7226,DEFA1B,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.0,0.0041852,9606,Immune system,0.003
7227,DEFA1B,True,Neutrophils,Mesoderm,True,0.0,0.0,False,0.0,0.0,9606,Immune system,0.0
7228,DEFA1B,True,Paneth cells,Endoderm,True,0.0,0.0,False,0.0,0.0,9606,GI tract,0.0
7229,DEFA3,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.0,0.00294272,9606,Immune system,0.002
7230,DEFA3,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.4,0.000838439,9606,GI tract,0.002
7231,ELANE,True,Neutrophils,Mesoderm,True,1.0,0.00629129,True,0.631399,0.00732409,9606,Immune system,0.019
7232,Q8K426,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.014
7233,O08692,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.83959,0.00941669,10090,Immune system,0.02
7234,HP,True,Neutrophils,Mesoderm,True,0.0,0.0251651,True,0.952218,0.0297541,9606,Immune system,0.044
7235,MMP8,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.211604,0.00124248,9606,Immune system,0.004
7236,Q8BWM3,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.001
7237,Q811V2,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.001
7238,LRG1,True,Neutrophils,Mesoderm,True,0.0,0.00346021,True,0.692833,0.0188988,9606,Immune system,0.026
7239,LRG1,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00346021,True,0.477273,0.0277616,9606,Lungs,0.026
7240,Q9JKE1,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.013
7241,ASPRV1,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.0443686,0.00111169,9606,Immune system,0.001
7242,NCF1,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.744027,0.0321737,9606,Immune system,0.038
7243,SORL1,True,Neutrophils,Mesoderm,True,0.0,0.012268,True,0.0,0.0,9606,Immune system,0.034
7244,ARG2,True,Neutrophils,Mesoderm,True,0.0,0.000314564,True,0.0102389,0.00137327,9606,Immune system,0.001
7245,E9QNZ7,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.174061,0.000196181,10090,Immune system,0.003
7246,K4DID7,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.174061,0.000196181,10090,Immune system,0.003
7247,IL1R2,False,T helper cells,Mesoderm,True,0.0,0.00720551,True,0.0,0.00660892,9606,Immune system,0.007
7248,IL1R2,True,Neutrophils,Mesoderm,True,0.0,0.00723498,True,0.204778,0.00281193,9606,Immune system,0.007
7249,CD177,True,Neutrophils,Mesoderm,True,0.0,0.00377477,True,0.593857,0.00124248,9606,Immune system,0.011
7250,OAS3,False,Neutrophils,Mesoderm,True,0.0,0.00817867,True,0.00341297,0.000588543,9606,Immune system,0.003
7251,AZU1,False,Neutrophils,Mesoderm,True,1.0,0.0088078,False,0.0,0.0,9606,Immune system,0.002
7252,SERPINB1,True,Neutrophils,Mesoderm,True,1.0,0.155709,False,0.0,0.0,9606,Immune system,0.029
7253,CAMP,False,Neutrophils,Mesoderm,True,0.0,0.000314564,True,0.83959,0.0103976,9606,Immune system,0.022
7254,CAMP,True,Sebocytes,Mesoderm,True,0.0,0.000313283,True,0.0,0.0259865,9606,Skin,0.022
7255,ADPGK,True,Neutrophils,Mesoderm,True,0.0,0.0103806,True,0.549488,0.00582004,9606,Immune system,0.015
7256,PSTPIP1,True,Neutrophils,Mesoderm,True,0.0,0.00251651,True,0.372014,0.00889354,9606,Immune system,0.014
7257,DOCK8,False,Neutrophils,Mesoderm,True,0.0,0.0160428,True,0.211604,0.0109207,9606,Immune system,0.015
7258,NLRP3,True,Osteoblasts,Mesoderm,True,0.0,0.00093985,True,0.0,0.00520967,9606,Bone,0.004
7259,NLRP3,True,Podocytes,Mesoderm,True,0.0,0.000946372,True,0.0,0.00520331,9606,Kidney,0.004
7260,NLRP3,True,Neutrophils,Mesoderm,True,0.0,0.000943693,True,0.0375427,0.00457756,9606,Immune system,0.004
7261,KLRK1,True,NK cells,Mesoderm,True,0.0,0.0,True,0.93617,0.00432509,9606,Immune system,0.009
7262,SIGLEC7,True,NK cells,Mesoderm,True,0.0,0.0,False,0.0,0.0,9606,Immune system,0.0
7263,NCR1,True,NK cells,Mesoderm,True,0.0,0.0,True,0.797872,0.000451875,9606,Immune system,0.004
7264,KLRA1,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,6.45536e-05,9606,Immune system,0.0
7265,KLRA1,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,6.45536e-05,9606,Immune system,0.0
7266,GZMH,False,T cells,Mesoderm,True,0.0750988,0.0275604,False,0.0,0.0,9606,Immune system,0.005
7267,GZMH,True,NK cells,Mesoderm,True,0.527027,0.0195638,False,0.0,0.0,9606,Immune system,0.005
7268,GZMM,True,NK cells,Mesoderm,True,0.486486,0.0343169,True,0.0,0.000258214,9606,Immune system,0.007
7269,HMBOX1,True,NK cells,Mesoderm,True,0.0,0.0150738,True,0.0,0.00723,9606,Immune system,0.008
7270,FASLG,True,Sertoli cells,Mesoderm,True,0.0,0.000626566,False,0.0,0.0,9606,Reproductive,0.0
7271,FASLG,True,NK cells,Mesoderm,False,0.0,0.0,True,0.159574,0.000580982,9606,Immune system,0.001
7272,CD3G,True,NK cells,Mesoderm,True,0.351351,0.0782553,True,0.0744681,0.0405397,9606,Immune system,0.048
7273,CD3G,True,T cells,Mesoderm,True,0.687747,0.0326642,True,0.906542,0.0286904,9606,Immune system,0.048
7274,CD3G,False,T memory cells,Mesoderm,True,0.951219,0.0733101,True,0.940625,0.0218801,9606,Immune system,0.048
7275,CD3G,False,Purkinje neurons,Ectoderm,True,0.0,0.0845865,True,0.0,0.0408518,9606,Brain,0.048
7276,CD3G,True,T helper cells,Mesoderm,True,0.0,0.0845865,True,0.0,0.0407443,9606,Immune system,0.048
7277,PCDH15,True,NK cells,Mesoderm,True,0.0,0.00192431,True,0.0,0.00671358,9606,Immune system,0.006
7278,PCDH15,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.142857,0.00156986,True,0.377358,0.00156118,9606,Brain,0.006
7279,Q8CJC7,True,NK cells,Mesoderm,False,0.0,0.0,True,0.861702,0.00071009,10090,Immune system,0.005
7280,Q60651,False,NK cells,Mesoderm,False,0.0,0.0,True,0.404255,6.45536e-05,10090,Immune system,0.002
7281,P27814,True,NK cells,Mesoderm,False,0.0,0.0,True,0.829787,0.00071009,10090,Immune system,0.005
7282,DUSP2,True,NK cells,Mesoderm,True,0.5,0.0493906,True,0.797872,0.0343425,9606,Immune system,0.042
7283,DUSP2,True,T cells,Mesoderm,True,0.29249,0.0398095,True,0.17757,0.0370178,9606,Immune system,0.042
7284,TXK,True,NK cells,Mesoderm,True,0.0675676,0.000641437,True,0.0,0.0,9606,Immune system,0.003
7285,TXK,True,T cells,Mesoderm,True,0.0,0.00238176,True,0.0,0.0,9606,Immune system,0.003
7286,Q60682,True,NK cells,Mesoderm,False,0.0,0.0,True,0.5,0.000129107,10090,Immune system,0.003
7287,DOK2,True,NK cells,Mesoderm,True,0.0810811,0.0259782,True,0.606383,0.0173004,9606,Immune system,0.022
7288,Q60654,True,NK cells,Mesoderm,False,0.0,0.0,True,0.265957,0.000129107,10090,Immune system,0.001
7289,A0A0F6QAG2,True,NK cells,Mesoderm,False,0.0,0.0,True,0.37234,0.000129107,10090,Immune system,0.002
7290,Q2TJJ8,True,NK cells,Mesoderm,False,0.0,0.0,True,0.37234,0.000129107,10090,Immune system,0.002
7291,A0A1B1ZGB0,True,NK cells,Mesoderm,False,0.0,0.0,True,0.37234,0.000129107,10090,Immune system,0.002
7292,KLRC2,True,NK cells,Mesoderm,True,0.0945946,0.000962155,True,0.478723,0.000322768,9606,Immune system,0.003
7293,Q99JB4,True,NK cells,Mesoderm,False,0.0,0.0,True,0.138298,0.00154929,10090,Immune system,0.002
7294,P27812,True,NK cells,Mesoderm,False,0.0,0.0,True,0.138298,0.00154929,10090,Immune system,0.002
7295,SAMD3,True,NK cells,Mesoderm,True,0.027027,0.000320718,True,0.0,0.0,9606,Immune system,0.001
7296,P27811,True,NK cells,Mesoderm,False,0.0,0.0,True,0.106383,0.000258214,10090,Immune system,0.001
7297,Q8VD98,True,NK cells,Mesoderm,False,0.0,0.0,True,0.180851,0.000193661,10090,Immune system,0.001
7298,CHSY1,True,NK cells,Mesoderm,True,0.0,0.00545221,True,0.0425532,0.00774643,9606,Immune system,0.007
7299,IL18R1,False,T helper cells,Mesoderm,True,0.0,0.000626566,True,0.0,0.0167469,9606,Immune system,0.013
7300,IL18R1,True,NK cells,Mesoderm,True,0.0,0.000641437,True,0.319149,0.0149119,9606,Immune system,0.013
7301,IL18R1,True,T cells,Mesoderm,True,0.0,0.000680504,True,0.331776,0.0123609,9606,Immune system,0.013
7302,Q64329,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,0.0,10090,Immune system,0.0
7303,DOCK2,True,NK cells,Mesoderm,True,0.0,0.000962155,True,0.106383,0.0167839,9606,Immune system,0.014
7304,SH2D2A,True,NK cells,Mesoderm,True,0.0405405,0.0131495,True,0.0,0.0,9606,Immune system,0.009
7305,A0A494BAN6,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7306,A0A494BAN6,False,T memory cells,Mesoderm,False,0.0,0.0,True,0.7375,0.0127088,10090,Immune system,0.023
7307,A0A494BAN6,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7308,Q3V3P4,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7309,Q3V3P4,False,T memory cells,Mesoderm,False,0.0,0.0,True,0.7375,0.0127088,10090,Immune system,0.023
7310,Q3V3P4,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7311,Q91ZY5,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7312,Q91ZY5,False,T memory cells,Mesoderm,False,0.0,0.0,True,0.7375,0.0127088,10090,Immune system,0.023
7313,Q91ZY5,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7314,Q9ES61,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7315,Q9ES61,False,T memory cells,Mesoderm,False,0.0,0.0,True,0.7375,0.0127088,10090,Immune system,0.023
7316,Q9ES61,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7317,Q8R046,True,Thymocytes,Endoderm,False,0.0,0.0,True,0.0,0.0275906,10090,Thymus,0.023
7318,Q8R046,False,T memory cells,Mesoderm,False,0.0,0.0,True,0.7375,0.0127088,10090,Immune system,0.023
7319,Q8R046,True,NK cells,Mesoderm,False,0.0,0.0,True,0.893617,0.0223355,10090,Immune system,0.023
7320,GZMK,True,T cells,Mesoderm,True,0.00395257,0.0,True,0.0934579,0.00026023,9606,Immune system,0.001
7321,GZMK,True,NK cells,Mesoderm,True,0.0,0.000320718,True,0.0106383,0.00148473,9606,Immune system,0.001
7322,IFNG,True,T helper cells,Mesoderm,True,0.0,0.0125313,True,0.0,0.00173244,9606,Immune system,0.003
7323,IFNG,True,NK cells,Mesoderm,True,0.0810811,0.0109044,True,0.0319149,0.00154929,9606,Immune system,0.003
7324,IFNG,True,T cells,Mesoderm,True,0.0790514,0.00680504,True,0.11215,0.000195173,9606,Immune system,0.003
7325,IL2RG,True,NK cells,Mesoderm,True,0.594595,0.103271,True,0.255319,0.0236912,9606,Immune system,0.04
7326,P12399,True,NK cells,Mesoderm,False,0.0,0.0,True,0.595745,0.0788845,10090,Immune system,0.067
7327,KIR2DL1,True,NK cells,Mesoderm,True,0.0135135,0.0,False,0.0,0.0,9606,Immune system,0.0
7328,KIR3DL1,True,NK cells,Mesoderm,True,0.0135135,0.0,True,0.0,6.45536e-05,9606,Immune system,0.0
7329,Q60652,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0,0.0,10090,Immune system,0.0
7330,LILRB1,True,NK cells,Mesoderm,True,0.0,0.00384862,False,0.0,0.0,9606,Immune system,0.001
7331,KLRG1,True,NK cells,Mesoderm,True,0.0810811,0.00160359,True,0.0531915,0.000839197,9606,Immune system,0.002
7332,NCR3,True,NK cells,Mesoderm,True,0.0,0.00128287,False,0.0,0.0,9606,Immune system,0.0
7333,ADAMTS14,True,NK cells,Mesoderm,True,0.0,0.0,True,0.0106383,0.000451875,9606,Immune system,0.0
7334,Q9R1G6,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0425532,0.0,10090,Immune system,0.0
7335,Q9DAV6,True,NK cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
7336,Q6P217,True,NK cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
7337,Q3TJ69,True,NK cells,Mesoderm,False,,,True,,,10090,Immune system,0.001
7338,Q9QZA0,True,NK cells,Mesoderm,False,0.0,0.0,True,0.0,0.000258214,10090,Immune system,0.0
7339,CLEC2D,True,T cells,Mesoderm,True,0.604743,0.0319837,True,0.0046729,0.0193221,9606,Immune system,0.029
7340,CLEC2D,True,NK cells,Mesoderm,True,0.0675676,0.0776139,True,0.0,0.019237,9606,Immune system,0.029
7341,LAIR2,True,NK cells,Mesoderm,True,0.027027,0.00769724,False,0.0,0.0,9606,Immune system,0.001
7342,SLC6A2,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.002
7343,SLC39A11,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Brain,0.005
7344,SLC9B2,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00720551,True,0.0,0.0,9606,Brain,0.002
7345,ICOS,False,T helper cells,Mesoderm,True,0.0,0.00689223,True,0.0,0.0111646,9606,Immune system,0.01
7346,ICOS,False,T memory cells,Mesoderm,True,0.146341,0.00507775,True,0.21875,0.00681297,9606,Immune system,0.01
7347,ICOS,True,T follicular helper cells,Mesoderm,True,0.0,0.00689223,True,0.0,0.0111646,9606,Immune system,0.01
7348,ICOS,True,T cells,Mesoderm,True,0.0632411,0.00204151,True,0.369159,0.00618047,9606,Immune system,0.01
7349,ICOS,True,Nuocytes,Mesoderm,True,0.0,0.00689223,True,0.666667,0.00990035,9606,Immune system,0.01
7350,IL17RB,False,Nuocytes,Mesoderm,True,0.0,0.000313283,True,0.0666667,0.00102861,9606,Immune system,0.001
7351,IL17RB,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.000315457,True,0.0,0.00115644,9606,Immune system,0.001
7352,IL17RB,True,T helper cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.00115496,9606,Immune system,0.001
7353,IL17RB,True,Tuft cells,Endoderm,True,0.0,0.000313283,True,0.538462,0.000706396,9606,GI tract,0.001
7354,IL7R,True,T cells,Mesoderm,True,0.545455,0.0302824,True,0.383178,0.0181511,9606,Immune system,0.031
7355,IL7R,True,Nuocytes,Mesoderm,True,0.0,0.0711153,True,0.933333,0.0214079,9606,Immune system,0.031
7356,IL7R,False,T memory cells,Mesoderm,True,0.756098,0.0622025,True,0.40625,0.0151327,9606,Immune system,0.031
7357,CRLF2,True,Nuocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0529733,9606,Immune system,0.044
7358,CRLF2,True,Platelets,Mesoderm,True,0.0,0.0,True,0.0,0.0528815,9606,Blood,0.044
7359,BCL11B,False,Nuocytes,Mesoderm,True,0.0,0.0109649,True,0.1,0.0943105,9606,Immune system,0.077
7360,IL13,True,Nuocytes,Mesoderm,True,0.0,0.018797,True,0.2,0.0010929,9606,Immune system,0.004
7361,IL13,True,T helper cells,Mesoderm,True,0.0,0.018797,True,0.0,0.00147578,9606,Immune system,0.004
7362,ANO2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00219298,True,0.266667,0.000128576,9606,Olfactory system,0.001
7363,RARG,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00657895,True,0.0,0.0,9606,Olfactory system,0.012
7364,LRRC45,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00125313,True,0.2,0.00527162,9606,Olfactory system,0.005
7365,KCNC4,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.266667,0.00411443,9606,Olfactory system,0.004
7366,MANEA,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00125313,True,0.2,0.00231437,9606,Olfactory system,0.002
7367,MANEA,True,Plasma cells,Mesoderm,True,0.0,0.00126743,True,0.0,0.00269507,9606,Immune system,0.002
7368,PACRG,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0184837,True,0.333333,0.0127933,9606,Olfactory system,0.014
7369,GADL1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.3,0.0,9606,Olfactory system,0.0
7370,TTC21A,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0103383,True,0.0,0.0,9606,Olfactory system,0.004
7371,KCNA5,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000313283,True,0.266667,0.00154291,9606,Olfactory system,0.002
7372,ACSM4,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.233333,0.00032144,9606,Olfactory system,0.001
7373,DUSP8,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000313283,True,0.166667,0.0336869,9606,Olfactory system,0.027
7374,TTLL3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Olfactory system,0.004
7375,ABHD3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0103383,True,0.3,0.0104147,9606,Olfactory system,0.01
7376,KIF9,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0501253,True,0.333333,0.00578592,9606,Olfactory system,0.014
7377,V9GXK1,False,Olfactory epithelial cells,Ectoderm,False,0.0,0.0,True,0.6,0.011379,10090,Olfactory system,0.01
7378,ENDOD1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0093985,True,0.333333,0.0447445,9606,Olfactory system,0.038
7379,TTC9,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00595238,True,0.0,0.0,9606,Olfactory system,0.013
7380,RETREG1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0313283,True,0.0,0.0,9606,Olfactory system,0.042
7381,WDFY1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00595238,True,0.0,0.0,9606,Olfactory system,0.026
7382,TRAF3IP1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0131579,True,0.0,0.0,9606,Olfactory system,0.006
7383,LMAN2L,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.000313283,True,0.5,0.00919319,9606,Olfactory system,0.008
7384,IFT74,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0197368,True,0.466667,0.0277724,9606,Olfactory system,0.026
7385,B9D1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0278822,True,0.533333,0.0333655,9606,Olfactory system,0.033
7386,WDR54,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0532581,True,0.0,0.0,9606,Olfactory system,0.016
7387,TOLLIP,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0679825,True,0.0,0.0,9606,Olfactory system,0.032
7388,ORMDL3,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0159774,True,0.433333,0.0490518,9606,Olfactory system,0.042
7389,DNAJB14,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0181704,True,0.333333,0.0315011,9606,Olfactory system,0.029
7390,SCN4B,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Olfactory system,0.003
7391,MAPK15,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.366667,0.00694311,9606,Olfactory system,0.006
7392,CNGA4,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.433333,0.0,9606,Olfactory system,0.001
7393,EML2,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0109649,True,0.366667,0.0280939,9606,Olfactory system,0.025
7394,CCDC184,False,Retinal ganglion cells,Ectoderm,True,1.0,0.00658101,True,0.826087,0.00797992,9606,Brain,0.009
7395,CCDC184,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.00689223,True,0.333333,0.00977178,9606,Olfactory system,0.009
7396,MACROD1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0172306,True,0.4,0.0100289,9606,Olfactory system,0.014
