,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
6739,IRF2,True,Satellite cells,Mesoderm,True,0.0,0.0125313,True,0.0,0.0340865,9606,Skeletal muscle,0.03
6740,Q3US17,True,Microfold cells,Endoderm,False,,,True,,,10090,GI tract,0.002
6741,NFIB,True,Microfold cells,Endoderm,True,0.0,0.0911654,True,0.0,0.340969,9606,GI tract,0.29
6742,P2RY12,True,Microglia,Ectoderm,True,0.0,0.0,True,0.968182,0.00462199,9606,Brain,0.025
6743,P2RY12,True,Satellite glial cells,Ectoderm,True,0.0,0.0,True,0.0,0.0318255,9606,Brain,0.025
6744,P2RY12,True,Platelets,Mesoderm,True,0.0,0.0,True,0.333333,0.0317674,9606,Blood,0.025
6745,TMEM119,True,Microglia,Ectoderm,True,0.0,0.0056391,True,0.0,0.0,9606,Brain,0.031
6747,CSF3R,True,Monocytes,Mesoderm,True,0.230769,0.0195831,True,0.333333,0.0108458,9606,Immune system,0.012
6748,CSF3R,True,Neutrophils,Mesoderm,True,0.230769,0.0204467,True,0.21843,0.00693173,9606,Immune system,0.012
6749,TCIRG1,True,Microglia,Ectoderm,True,0.0,0.00595238,True,0.0,0.0,9606,Brain,0.011
6751,VAV1,True,Microglia,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.016
6753,LAG3,True,Microglia,Ectoderm,True,0.0,0.0106516,True,0.211364,0.00574447,9606,Brain,0.011
6756,P22272,True,Microglia,Ectoderm,False,0.0,0.0,True,0.229545,0.016243,10090,Brain,0.018
6757,ENTPD1,True,Microglia,Ectoderm,True,0.0,0.00657895,True,0.193182,0.0100363,9606,Brain,0.014
6758,ENTPD1,True,T regulatory cells,Mesoderm,True,0.0,0.00657895,True,0.0,0.0152089,9606,Immune system,0.014
6761,P2RY13,True,Microglia,Ectoderm,True,0.0,0.00125313,True,0.325,0.000858369,9606,Brain,0.008
6763,Q91YK7,True,Microglia,Ectoderm,False,0.0,0.0,True,0.938636,0.0220535,10090,Brain,0.038
6764,Q9EQY5,True,Microglia,Ectoderm,False,0.0,0.0,True,0.938636,0.0220535,10090,Brain,0.038
6765,D3YYJ5,True,Microglia,Ectoderm,False,0.0,0.0,True,0.938636,0.0220535,10090,Brain,0.038
6766,G3UYB4,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6767,G3X9N0,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6768,Q4QQK7,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6769,Q3Y597,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6770,B7ZMQ6,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6771,A0A4W8,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6772,D6RFU8,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6773,A0A4X5,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6774,B7ZMQ5,True,Microglia,Ectoderm,False,,,True,,,10090,Brain,0.021
6775,ITGB5,True,Osteoclasts,Mesoderm,True,0.0,0.0150376,True,0.0,0.0555092,9606,Bone,0.047
6776,ITGB5,True,Podocytes,Mesoderm,True,0.0,0.015142,True,0.333333,0.0551808,9606,Kidney,0.047
6777,ITGB5,True,Microglia,Ectoderm,True,0.0,0.0150376,True,0.731818,0.0358534,9606,Brain,0.047
6779,COLEC12,True,Microglia,Ectoderm,True,0.0,0.0119048,True,0.0,0.0285903,9606,Brain,0.025
6781,PTGS1,True,Tuft cells,Endoderm,True,0.0,0.0037594,True,1.0,0.0351914,9606,GI tract,0.029
6782,PTGS1,True,Microglia,Ectoderm,True,0.0,0.0037594,True,0.465909,0.0235061,9606,Brain,0.029
6783,PTGS1,True,Platelets,Mesoderm,True,0.25,0.00345044,True,0.666667,0.0358747,9606,Blood,0.029
6785,APBB1IP,True,Microglia,Ectoderm,True,0.0,0.02099,True,0.343182,0.0505117,9606,Brain,0.052
6787,MERTK,True,Microglia,Ectoderm,True,0.0,0.00093985,True,0.293182,0.0118851,9606,Brain,0.016
6788,MERTK,True,Podocytes,Mesoderm,True,0.0,0.000946372,True,0.722222,0.0190146,9606,Kidney,0.016
6789,MERTK,True,Red pulp macrophages,Mesoderm,True,0.0,0.00093985,True,0.551724,0.0188352,9606,Immune system,0.016
6791,BIN2,True,Platelets,Mesoderm,True,0.25,0.0461104,True,1.0,0.0620588,9606,Blood,0.06
6795,CCRL2,True,Microglia,Ectoderm,True,0.0,0.00156642,True,0.120455,0.0191482,9606,Brain,0.018
6796,CCRL2,True,Neutrophils,Mesoderm,True,0.0,0.00157282,True,0.0614334,0.0212529,9606,Immune system,0.018
6797,MRC2,True,Microglia,Ectoderm,True,0.0,0.0213033,True,0.0,0.0112909,9606,Brain,0.012
6798,Q91ZD5,True,Microglia,Ectoderm,False,0.0,0.0,True,0.0,0.000132057,10090,Brain,0.0
6799,Q9DAZ8,True,Microglia,Ectoderm,False,0.0,0.0,True,0.0,0.000132057,10090,Brain,0.0
6800,Q812B4,True,Microglia,Ectoderm,False,0.0,0.0,True,0.0,0.000132057,10090,Brain,0.0
6801,A0A286YE21,True,Microglia,Ectoderm,False,0.0,0.0,True,0.0,0.000132057,10090,Brain,0.0
6803,FCGR3B,True,Microglia,Ectoderm,False,0.0,0.0,True,0.936364,0.0635193,9606,Brain,0.073
6804,CD53,True,Microglia,Ectoderm,True,0.0,0.121867,True,0.877273,0.137207,9606,Brain,0.153
6805,FOS,True,Microglia,Ectoderm,True,0.0,0.495927,True,0.609091,0.374117,9606,Brain,0.395
6806,SKI,True,Microglia,Ectoderm,True,0.0,0.00156642,True,0.0,0.0,9606,Brain,0.034
6808,DYSF,True,Monocytes,Mesoderm,True,0.0,0.00315856,True,0.0,0.00147606,9606,Immune system,0.002
6809,MEFV,True,Monocytes,Mesoderm,True,0.0,0.0,True,0.0,0.00019253,9606,Immune system,0.0
6810,PADI4,True,Monocytes,Mesoderm,True,0.0,0.000947568,True,0.0,0.00545501,9606,Immune system,0.005
6811,TNFRSF14,True,Monocytes,Mesoderm,True,0.0384615,0.0243209,True,0.0,0.0,9606,Immune system,0.019
6813,MGMT,True,Monocytes,Mesoderm,True,0.0,0.0862287,True,0.0,0.0100116,9606,Immune system,0.027
6814,ACP5,True,Monocytes,Mesoderm,True,0.0,0.0183196,True,0.0,0.0365807,9606,Immune system,0.033
6815,ACP5,True,Osteoclasts,Mesoderm,True,0.0,0.0181704,True,1.0,0.03645,9606,Bone,0.033
6819,MX1,True,Monocytes,Mesoderm,True,0.692308,0.0170562,True,1.0,0.00378642,9606,Immune system,0.008
6820,IL1RN,True,Monocytes,Mesoderm,True,0.269231,0.0176879,True,1.0,0.0112309,9606,Immune system,0.013
6822,IFIT1,True,Monocytes,Mesoderm,True,0.692308,0.0104232,True,1.0,0.013092,9606,Immune system,0.015
6823,IDO1,True,Monocytes,Mesoderm,True,0.192308,0.00852811,True,0.0,0.00128353,9606,Immune system,0.003
6825,LTA4H,True,Sebocytes,Mesoderm,True,0.0,0.0742481,True,0.0,0.0431184,9606,Skin,0.053
6827,CLEC12A,True,Monocytes,Mesoderm,True,0.115385,0.00821226,True,0.0,0.00757284,9606,Immune system,0.009
6828,PRTN3,True,Monocytes,Mesoderm,True,0.0,0.0113708,True,0.0,0.0276601,9606,Immune system,0.026
6829,PRTN3,True,Neutrophils,Mesoderm,True,1.0,0.00723498,True,0.607509,0.0165446,9606,Immune system,0.026
6830,P0CW03,True,Monocytes,Mesoderm,False,0.0,0.0,True,1.0,0.0448595,10090,Immune system,0.039
6831,IFITM3,True,Monocytes,Mesoderm,True,0.461538,0.419141,True,1.0,0.304005,9606,Immune system,0.33
6833,P35461,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.477816,6.53937e-05,10090,Immune system,0.007
6834,P35461,True,Monocytes,Mesoderm,False,0.0,0.0,True,0.0,0.0090489,10090,Immune system,0.007
6835,PSAP,True,Monocytes,Mesoderm,True,0.615385,0.497473,True,1.0,0.610191,9606,Immune system,0.588
6838,PILRA,True,Neutrophils,Mesoderm,True,0.0,0.01447,True,0.303754,0.0117055,9606,Immune system,0.016
6845,RGS2,True,Tuft cells,Endoderm,True,0.0,0.10589,True,0.0,0.0,9606,GI tract,0.128
6850,LYST,True,Neutrophils,Mesoderm,True,0.0769231,0.0320856,True,0.327645,0.00536228,9606,Immune system,0.015
6852,MNX1,True,Motor neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
6857,CNR2,True,Sebocytes,Mesoderm,True,0.0,0.0,True,0.0,6.41643e-05,9606,Skin,0.0
6859,RDH10,True,Müller cells,Ectoderm,True,0.0,0.0181704,True,0.0,0.0,9606,Eye,0.012
6862,Q8K442,True,Müller cells,Ectoderm,False,0.0,0.0,True,0.684211,0.0111782,10090,Eye,0.01
6865,CRYM,True,Tanycytes,Ectoderm,True,0.0,0.00156642,True,0.285714,0.0186327,9606,Brain,0.015
6866,Q9WVT6,True,Müller cells,Ectoderm,False,0.0,0.0,True,0.789474,0.00199152,10090,Eye,0.002
6869,COL4A2,True,Müller cells,Ectoderm,True,0.0,0.0811404,True,0.0,0.0963639,9606,Eye,0.094
6870,CLU,True,Müller cells,Ectoderm,True,0.0,0.216165,True,0.947368,0.161891,9606,Eye,0.168
6871,CLU,True,Sertoli cells,Mesoderm,True,0.0,0.216165,True,1.0,0.160803,9606,Reproductive,0.168
6872,S100A16,True,Müller cells,Ectoderm,True,0.0,0.179198,True,0.0,0.0,9606,Eye,0.192
6873,DBI,True,Müller cells,Ectoderm,True,0.0,0.468358,True,0.947368,0.621483,9606,Eye,0.597
6874,GNAI2,True,Müller cells,Ectoderm,True,0.0,0.18609,True,1.0,0.520429,9606,Eye,0.46
6875,GPR37,True,Müller cells,Ectoderm,True,0.0,0.00469925,True,0.736842,0.0402801,9606,Eye,0.034
6876,GPR37,True,Oligodendrocytes,Ectoderm,True,0.5,0.000316056,True,0.773458,0.00431296,9606,Brain,0.034
6877,KCNJ2,True,Müller cells,Ectoderm,True,0.0,0.00971178,True,0.0,0.00025697,9606,Eye,0.002
6878,KCNJ10,True,Satellite glial cells,Ectoderm,True,0.0,0.00219298,True,0.0,0.056657,9606,Brain,0.046
6879,KCNJ10,True,Müller cells,Ectoderm,True,0.0,0.00219298,True,0.105263,0.0565977,9606,Eye,0.046
6880,SPC25,True,Müller cells,Ectoderm,True,0.0,0.0216165,True,0.0,0.0,9606,Eye,0.062
6881,ITM2B,True,Müller cells,Ectoderm,True,0.0,0.736216,True,1.0,0.890852,9606,Eye,0.854
6882,ATG4B,True,Müller cells,Ectoderm,True,0.0,0.0394737,True,0.0,0.0213928,9606,Eye,0.025
6886,ZBED4,True,Neuroblasts,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.0
6887,ZBED4,True,Müller cells,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Eye,0.0
6888,PRDX6,True,Tanycytes,Ectoderm,True,0.0,0.473684,True,1.0,0.369378,9606,Brain,0.396
6889,PRDX6,True,Müller cells,Ectoderm,True,0.0,0.473684,True,0.947368,0.369523,9606,Eye,0.396
6890,CRB1,True,Müller cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Eye,0.0
6896,MYOG,True,Myoblasts,Mesoderm,True,0.0,0.000313283,True,0.0714286,0.00160555,9606,Skeletal muscle,0.002
6899,CDH15,True,Satellite cells,Mesoderm,True,0.0,0.00156642,True,0.142857,0.00301708,9606,Skeletal muscle,0.003
6900,CDH15,True,Myoblasts,Mesoderm,True,0.0,0.00156642,True,0.714286,0.00244043,9606,Skeletal muscle,0.003
6902,MYF5,True,Satellite cells,Mesoderm,True,0.0,0.0,True,0.428571,0.00173321,9606,Skeletal muscle,0.001
6903,MYF5,True,Myoblasts,Mesoderm,True,0.0,0.0,True,1.0,0.00102755,9606,Skeletal muscle,0.001
6904,MYOD1,True,Myoblasts,Mesoderm,True,0.0,0.000626566,True,0.714286,0.00269732,9606,Skeletal muscle,0.004
6905,MYOD1,True,Satellite cells,Mesoderm,True,0.0,0.000626566,True,0.857143,0.00295288,9606,Skeletal muscle,0.004
6907,MUSK,True,Myoblasts,Mesoderm,True,0.0,0.0,True,0.928571,0.00192666,9606,Skeletal muscle,0.002
6908,STK40,True,Myoblasts,Mesoderm,True,0.0,0.0213033,True,0.0,0.0,9606,Skeletal muscle,0.015
6909,TNFRSF12A,True,Myoblasts,Mesoderm,True,0.0,0.150689,True,0.0,0.0,9606,Skeletal muscle,0.084
6910,TNFRSF12A,True,Satellite cells,Mesoderm,True,0.0,0.150689,True,0.0,0.0,9606,Skeletal muscle,0.084
6911,MYD88,True,Myoblasts,Mesoderm,True,0.0,0.00877193,True,0.142857,0.0139362,9606,Skeletal muscle,0.013
6912,SIX1,True,Myoblasts,Mesoderm,True,0.0,0.0269424,True,0.0,0.0,9606,Skeletal muscle,0.014
6914,SIX1,True,Satellite cells,Mesoderm,True,0.0,0.0269424,True,0.0,0.0,9606,Skeletal muscle,0.014
6915,PDZRN3,True,Myoblasts,Mesoderm,True,0.0,0.00156642,True,0.0,0.00276154,9606,Skeletal muscle,0.003
6925,ITGA7,True,Satellite cells,Mesoderm,True,0.0,0.00156642,True,0.0,0.0037232,9606,Skeletal muscle,0.003
6928,MSTN,True,Satellite cells,Mesoderm,True,0.0,0.0,True,0.0,0.00237514,9606,Skeletal muscle,0.002
6940,DLL1,True,Paneth cells,Endoderm,True,0.0,0.00501253,True,0.0,0.00264431,9606,GI tract,0.003
6942,DOCK1,True,Podocytes,Mesoderm,True,0.0,0.00189274,True,0.0555556,0.0127835,9606,Kidney,0.01
6944,DOCK5,True,Podocytes,Mesoderm,True,0.0454545,0.0369085,True,0.0,0.00211987,9606,Kidney,0.009
6948,NPHS1,True,Podocytes,Mesoderm,True,0.954545,0.000315457,True,0.888889,0.0,9606,Kidney,0.002
6959,WIPF1,True,Platelets,Mesoderm,True,0.25,0.0457967,True,0.0,0.0,9606,Blood,0.02
6973,IL12RB2,True,Natural killer T cells,Mesoderm,True,0.0,0.0,True,0.0,0.000192493,9606,Immune system,0.0
6974,IL17RA,True,Natural killer T cells,Mesoderm,True,0.0,0.0056391,True,0.0,0.0164902,9606,Immune system,0.014
6975,IL12RB1,True,Natural killer T cells,Mesoderm,True,0.0,0.0,True,0.0,6.41643e-05,9606,Immune system,0.0
6976,KLRB1,True,Natural killer T cells,Mesoderm,True,0.0,0.047619,True,0.0,0.000705807,9606,Immune system,0.008
6978,KLRB1,True,NK cells,Mesoderm,True,0.418919,0.0388069,True,0.0,0.00071009,9606,Immune system,0.008
6980,ITGB2,True,Natural killer T cells,Mesoderm,True,0.0,0.111216,True,0.0,0.0605069,9606,Immune system,0.07
6981,ITGB2,True,Platelets,Mesoderm,True,0.0,0.111355,True,1.0,0.060326,9606,Blood,0.07
6982,MAP3K8,True,Plasmacytoid dendritic cells,Mesoderm,True,0.318182,0.0454259,True,0.15,0.00745262,9606,Immune system,0.014
6983,MAP3K8,True,Natural killer T cells,Mesoderm,True,0.0,0.0473058,True,0.0,0.00763555,9606,Immune system,0.014
6984,TNFRSF8,True,Natural killer T cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
6986,IL2RB,True,NK cells,Mesoderm,True,0.243243,0.0134702,True,0.904255,0.0141372,9606,Immune system,0.02
6987,IL2RB,True,Natural killer T cells,Mesoderm,True,0.0,0.018797,True,0.0,0.0195059,9606,Immune system,0.02
6988,TBX21,True,T helper cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
6989,TBX21,True,Natural killer T cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
6990,TBX21,True,NK cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.0
6991,NCAM1,True,Satellite cells,Mesoderm,True,0.0,0.0297619,True,0.142857,0.431249,9606,Skeletal muscle,0.351
6992,NCAM1,True,Neuroblasts,Ectoderm,True,0.0,0.0297619,True,1.0,0.431083,9606,Brain,0.351
6993,NCAM1,True,Natural killer T cells,Mesoderm,True,0.0,0.0297619,True,0.0,0.43112,9606,Immune system,0.351
6994,STYK1,True,NK cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.002
6995,STYK1,True,Natural killer T cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.002
6997,TCF7,True,Natural killer T cells,Mesoderm,True,0.0,0.0363409,True,0.0,0.0,9606,Immune system,0.03
6998,TCF7,True,T cells,Mesoderm,True,0.205534,0.0217761,True,0.0,0.0,9606,Immune system,0.03
6999,I7HJS4,True,Natural killer T cells,Mesoderm,False,,,True,,,10090,Immune system,0.0
7000,SOX1,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.002
7001,IGF1R,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.047619,True,0.0740741,0.0812444,9606,Brain,0.076
7002,SP8,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.007
7003,SP8,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.007
7005,SOX3,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.00501253,True,0.0,0.0,9606,Brain,0.002
7009,NEUROG1,True,Neuroblasts,Ectoderm,True,0.0,0.00093985,True,0.0,0.00102669,9606,Brain,0.001
7014,PLEKHH2,True,Podocytes,Mesoderm,True,0.0,0.00567823,True,0.111111,0.00237682,9606,Kidney,0.003
7022,SP9,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.02
7023,SP9,True,Neuroblasts,Ectoderm,True,0.0,0.000626566,True,0.0,0.0,9606,Brain,0.02
7026,DLL3,True,Neuroblasts,Ectoderm,True,0.0,0.0153509,True,0.0,0.00673768,9606,Brain,0.009
7029,HES5,True,Sertoli cells,Mesoderm,True,0.0,0.00125313,True,0.0,0.0423876,9606,Reproductive,0.036
7030,HES5,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.00125313,True,0.222222,0.041972,9606,Brain,0.036
7031,HES5,True,Radial glia cells,Ectoderm,True,0.0,0.00125313,True,1.0,0.0420384,9606,Brain,0.036
7032,PRSS56,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.0,True,0.0,0.00199254,9606,Brain,0.002
7033,ID4,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.0642231,True,0.555556,0.100977,9606,Brain,0.093
7034,DCX,True,Neuroblasts,Ectoderm,True,0.0,0.016604,True,1.0,0.135973,9606,Brain,0.112
7035,DCX,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.016604,True,0.703704,0.135043,9606,Brain,0.112
7036,CCND2,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.0964912,True,0.925926,0.261345,9606,Brain,0.232
7037,SALL3,True,Neuroblasts,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.006
7038,DRAXIN,True,Neuroblasts,Ectoderm,True,0.0,0.00657895,True,0.0,0.00840606,9606,Brain,0.008
7039,ERBB4,True,Neuroblasts,Ectoderm,True,0.0,0.00438596,True,0.0,0.0103311,9606,Brain,0.009
7040,TRIM32,True,Pluripotent stem cells,,True,0.0,0.0,True,0.0,0.0,9606,,0.035
7041,TRIM32,True,Satellite cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Skeletal muscle,0.035
7042,TRIM32,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.035
7043,IGFBPL1,True,Neuroblasts,Ectoderm,True,0.0,0.000626566,True,1.0,0.175308,9606,Brain,0.14
7044,PHF1,True,Neuroblasts,Ectoderm,True,0.0,0.0372807,True,0.0,0.00256674,9606,Brain,0.009
7045,MAPK7,True,Neuroblasts,Ectoderm,True,0.0,0.0018797,True,0.0,0.00205339,9606,Brain,0.002
7046,PROKR2,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,1.0,0.00038501,9606,Brain,0.0
7047,POU6F2,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.00275924,9606,Brain,0.002
7049,EFNA2,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.00256674,9606,Brain,0.002
7050,CCKAR,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.00173255,9606,Brain,0.001
7051,GRM5,True,Pyramidal cells,Ectoderm,True,0.0,0.0,True,1.0,0.0419661,9606,Brain,0.033
7054,GRM5,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.0420303,9606,Brain,0.033
7055,EZH2,True,Neuroblasts,Ectoderm,True,0.0,0.0682957,True,0.0,0.152336,9606,Brain,0.137
7056,MARK2,True,Neuroblasts,Ectoderm,True,0.0,0.00971178,True,0.0,0.0470996,9606,Brain,0.04
7057,NCAN,True,Neuroblasts,Ectoderm,True,0.0,0.0018797,True,1.0,0.261422,9606,Brain,0.209
7058,EPHA4,True,Neuroblasts,Ectoderm,True,0.0,0.00407268,True,0.0,0.0940067,9606,Brain,0.076
7059,TACC3,True,Neuroblasts,Ectoderm,True,0.0,0.0432331,True,0.0,0.0,9606,Brain,0.058
7060,TUBB3,True,Neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.196
7061,TUBB3,True,Neuroblasts,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.196
7062,SIRT1,True,Neuroblasts,Ectoderm,True,0.0,0.0106516,True,0.0,0.0,9606,Brain,0.003
7064,PROS1,True,Neuroblasts,Ectoderm,True,0.0,0.0037594,True,0.0,0.0286833,9606,Brain,0.024
7065,PROS1,True,Podocytes,Mesoderm,True,0.0,0.00378549,True,0.0555556,0.0286504,9606,Kidney,0.024
7074,PDE10A,True,Pinealocytes,Ectoderm,True,0.0,0.00281955,True,0.0,0.0301066,9606,Brain,0.024
7085,PRSS12,True,Neuroendocrine cells,Ectoderm,True,0.0,0.00469925,True,0.0,0.0032846,9606,Brain,0.003
7087,EPO,True,Neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
7088,CSF3,True,Neurons,Ectoderm,True,0.0,0.00973924,True,0.0,0.00197494,9606,Brain,0.003
7089,NEFH,True,Neurons,Ectoderm,True,0.444444,0.00251335,True,0.0588235,0.00769545,9606,Brain,0.009
7092,DLG4,True,Neurons,Ectoderm,True,0.0,0.000314169,True,0.281909,0.0124625,9606,Brain,0.022
7096,GABRA1,True,Neurons,Ectoderm,True,0.111111,0.0,True,0.336293,0.0135522,9606,Brain,0.027
7098,MATN2,True,Neurons,Ectoderm,True,0.0,0.0179076,True,0.0099889,0.0182512,9606,Brain,0.017
7099,MATN2,True,Schwann cells,Ectoderm,True,0.0,0.0178571,True,0.655172,0.0141954,9606,Brain,0.017
7100,SLC36A4,True,Neurons,Ectoderm,True,0.0,0.00754006,True,0.0,0.0,9606,Brain,0.006
7101,PRPH,True,Neurons,Ectoderm,True,0.0,0.024191,True,0.00554939,0.00912558,9606,Brain,0.011
7103,MECP2,True,Neurons,Ectoderm,True,0.0,0.0122526,True,0.0588235,0.00708254,9606,Brain,0.011
7104,RIN1,True,Neurons,Ectoderm,True,0.0,0.00125668,True,0.0,0.0,9606,Brain,0.0
7105,OMP,True,Neurons,Ectoderm,True,0.0,0.0,True,0.00110988,0.00170253,9606,Brain,0.001
7106,OMP,True,Olfactory epithelial cells,Ectoderm,True,0.0,0.0,True,0.7,0.00032144,9606,Olfactory system,0.001
7108,PTPN11,True,Neurons,Ectoderm,True,0.111111,0.0326736,True,0.110988,0.0511441,9606,Brain,0.05
7110,B3GAT2,True,Neurons,Ectoderm,True,0.0,0.0,True,0.017758,0.00326886,9606,Brain,0.003
7111,SHISA2,True,Neurons,Ectoderm,True,0.111111,0.0329877,True,0.0,0.0,9606,Brain,0.011
7116,HDAC11,True,Oligodendrocytes,Ectoderm,True,0.0357143,0.0183312,True,0.135389,0.0314037,9606,Brain,0.032
7174,PPP1R14C,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.00597672,True,0.598485,0.0267909,9606,Lungs,0.026
7193,AVP,True,Neurons,Ectoderm,True,0.0,0.0103676,True,0.0443951,0.000476709,9606,Brain,0.004
7194,NECAB2,True,Neurons,Ectoderm,True,0.111111,0.00188501,True,0.108768,0.00749115,9606,Brain,0.011
7205,PCP4,True,Neurons,Ectoderm,True,0.333333,0.018536,True,0.529412,0.0704849,9606,Brain,0.083
7206,PCP4,True,Pyramidal cells,Ectoderm,True,0.0,0.0194236,True,1.0,0.0969584,9606,Brain,0.083
7207,PCP4,True,Purkinje neurons,Ectoderm,True,0.0,0.0194236,True,0.731707,0.0953423,9606,Brain,0.083
7208,BEX2,True,Neurons,Ectoderm,True,1.0,0.0807414,True,0.90455,0.337102,9606,Brain,0.311
7209,BEX1,True,Neurons,Ectoderm,True,1.0,0.0983349,True,0.583796,0.158131,9606,Brain,0.17
7210,NDN,True,Neurons,Ectoderm,True,0.222222,0.083569,True,0.739179,0.241011,9606,Brain,0.233
7211,CAMK2N1,True,Neurons,Ectoderm,True,0.666667,0.0420986,True,0.574917,0.0958186,9606,Brain,0.108
7212,PNISR,True,Neurons,Ectoderm,True,0.666667,0.5765,True,0.893452,0.526764,9606,Brain,0.553
7213,Q8BV32,True,Neurons,Ectoderm,True,0.0,0.00628338,True,0.0,0.0,10090,Brain,0.111
7214,Q4G0K9,True,Neurons,Ectoderm,True,0.0,0.00628338,True,0.0,0.0,10090,Brain,0.111
7215,STMN2,True,Neurons,Ectoderm,True,0.666667,0.0490104,True,0.0,0.0,9606,Brain,0.209
7216,PTK2B,True,Neurons,Ectoderm,True,0.0,0.00157085,True,0.0943396,0.0115091,9606,Brain,0.014
7217,GNG2,True,Neurons,Ectoderm,True,0.111111,0.0333019,True,0.281909,0.163716,9606,Brain,0.142
7218,VSNL1,True,Neurons,Ectoderm,True,0.777778,0.00534087,True,0.0,0.0,9606,Brain,0.049
7219,CACNA2D1,True,Neurons,Ectoderm,True,0.111111,0.0103676,True,0.26859,0.0330291,9606,Brain,0.039
7220,SGIP1,True,Neurons,Ectoderm,True,0.222222,0.00125668,True,0.0,0.0,9606,Brain,0.047
7221,ATP6V0A1,True,Neurons,Ectoderm,True,0.666667,0.00282752,True,0.54162,0.0285345,9606,Brain,0.047
7222,MYO5A,True,Neurons,Ectoderm,True,0.666667,0.00219918,True,0.429523,0.0316671,9606,Brain,0.045
7223,PRUNE2,True,Neurons,Ectoderm,True,0.0,0.00722589,True,0.315205,0.0234269,9606,Brain,0.033
7225,ELAVL3,True,Neurons,Ectoderm,True,0.666667,0.0179076,True,0.793563,0.260147,9606,Brain,0.235
7226,DEFA1B,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.0,0.0041852,9606,Immune system,0.003
7229,DEFA3,True,Neutrophils,Mesoderm,True,0.0,0.0,True,0.0,0.00294272,9606,Immune system,0.002
7230,DEFA3,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.4,0.000838439,9606,GI tract,0.002
7231,ELANE,True,Neutrophils,Mesoderm,True,1.0,0.00629129,True,0.631399,0.00732409,9606,Immune system,0.019
7232,Q8K426,True,Neutrophils,Mesoderm,False,,,True,,,10090,Immune system,0.014
7233,O08692,True,Neutrophils,Mesoderm,False,0.0,0.0,True,0.83959,0.00941669,10090,Immune system,0.02
7234,HP,True,Neutrophils,Mesoderm,True,0.0,0.0251651,True,0.952218,0.0297541,9606,Immune system,0.044
